team,opponent,made,x,y,num,player,points,shot_type,date,venue
ADMU,ADU,0,6,0,12,M. Nieto,2,jump shot,2018.09.09,MOA
ADMU,ADU,1,-1,45,4,A. Asistio,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,18,19,0,T. Ravena,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,45,65,13,W. Navarro,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,-56,52,0,T. Ravena,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,-18,75,12,M. Nieto,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,-40,59,11,I. Go,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,3,81,22,R. Verano,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,9,2,7,M. Nieto,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,-43,63,10,J. Mendoza,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,-11,4,34,A. Kouame,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,-32,69,3,A. Wong,3,jump shot,2018.09.09,MOA
ADMU,ADU,1,15,17,22,R. Verano,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,-7,8,10,J. Mendoza,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,20,0,0,T. Ravena,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,-18,9,13,W. Navarro,2,jump shot,2018.09.09,MOA
ADMU,ADU,1,10,2,13,W. Navarro,2,lay up,2018.09.09,MOA
ADMU,ADU,0,10,6,13,W. Navarro,2,jump shot,2018.09.09,MOA
ADMU,ADU,1,10,2,12,M. Nieto,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,0,19,13,W. Navarro,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,29,77,12,M. Nieto,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,69,6,7,M. Nieto,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,-61,46,12,M. Nieto,3,jump shot,2018.09.09,MOA
ADMU,ADU,1,10,2,12,M. Nieto,2,lay up,2018.09.09,MOA
ADMU,ADU,0,-21,16,12,M. Nieto,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,61,5,4,A. Asistio,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,-34,67,0,T. Ravena,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,-40,10,22,R. Verano,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,14,3,7,M. Nieto,2,jump shot,2018.09.09,MOA
ADMU,ADU,0,39,65,22,R. Verano,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,12,72,11,I. Go,3,jump shot,2018.09.09,MOA
ADMU,ADU,1,-1,2,0,T. Ravena,2,dunk,2018.09.09,MOA
ADMU,ADU,0,-23,71,0,T. Ravena,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,0,78,0,T. Ravena,3,jump shot,2018.09.09,MOA
ADMU,ADU,0,57,51,12,M. Nieto,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,15,21,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,-2,79,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,1,-5,59,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,0,9,29,V. Magbuhos,2,lay up,2018.09.09,MOA
ADU,ADMU,0,-14,4,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-26,71,1,S. Manganti,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,-43,63,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,-32,7,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,-22,16,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,-7,13,4,C. Catapusan,2,lay up,2018.09.09,MOA
ADU,ADMU,1,-5,5,11,J. Espeleta,2,lay up,2018.09.09,MOA
ADU,ADMU,0,-48,54,7,J. Lastimosa,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,-9,6,20,K. Bernardo,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-5,18,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,63,39,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,9,6,1,S. Manganti,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,21,38,1,S. Manganti,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,43,64,14,J. Pingoy,3,jump shot,2018.09.09,MOA
ADU,ADMU,1,65,28,19,E. Mojica,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,29,70,14,J. Pingoy,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,-71,-5,19,E. Mojica,3,jump shot,2018.09.09,MOA
ADU,ADMU,1,12,5,2,J. Ahanmisi,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,40,65,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,1,-8,2,11,J. Espeleta,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,8,4,7,J. Lastimosa,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,-15,6,7,J. Lastimosa,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,4,115,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,-22,71,7,J. Lastimosa,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,-63,39,1,S. Manganti,3,jump shot,2018.09.09,MOA
ADU,ADMU,1,-7,2,29,V. Magbuhos,2,lay up,2018.09.09,MOA
ADU,ADMU,0,-41,63,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,6,8,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,6,3,29,V. Magbuhos,2,lay up,2018.09.09,MOA
ADU,ADMU,0,-18,1,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,10,20,2,J. Ahanmisi,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-7,4,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,17,15,1,S. Manganti,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-10,9,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,8,7,2,J. Ahanmisi,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,62,42,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,-46,62,1,S. Manganti,3,jump shot,2018.09.09,MOA
ADU,ADMU,1,13,76,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,-10,3,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-1,14,1,S. Manganti,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-10,11,1,S. Manganti,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,27,5,2,J. Ahanmisi,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-46,59,11,J. Espeleta,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,41,19,10,S. Camacho,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,27,33,17,J. Colonia,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-45,45,7,J. Lastimosa,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,69,-3,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,1,8,12,21,P. Sarr,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,-7,5,11,J. Espeleta,2,lay up,2018.09.09,MOA
ADU,ADMU,0,-11,73,11,J. Espeleta,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,59,46,4,C. Catapusan,3,jump shot,2018.09.09,MOA
ADU,ADMU,1,-64,-2,2,J. Ahanmisi,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-12,3,2,J. Ahanmisi,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,-11,3,29,V. Magbuhos,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,30,4,4,C. Catapusan,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,20,39,14,J. Pingoy,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,-6,3,4,C. Catapusan,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-53,56,2,J. Ahanmisi,3,jump shot,2018.09.09,MOA
ADU,ADMU,0,7,4,29,V. Magbuhos,2,jump shot,2018.09.09,MOA
ADU,ADMU,1,-17,8,2,J. Ahanmisi,2,jump shot,2018.09.09,MOA
ADU,ADMU,0,-31,72,1,S. Manganti,3,jump shot,2018.09.09,MOA
ADU,ADMU,1,11,4,21,P. Sarr,2,jump shot,2018.09.09,MOA
UST,FEU,0,-49,57,27,C. Cansino,3,jump shot,2018.09.12,SAC
UST,FEU,0,-62,47,8,K. Zamora,3,jump shot,2018.09.12,SAC
UST,FEU,1,-69,0,6,M. Lee,3,jump shot,2018.09.12,SAC
UST,FEU,1,17,37,13,Z. Huang,2,jump shot,2018.09.12,SAC
UST,FEU,0,-22,2,11,E. Caunan,2,jump shot,2018.09.12,SAC
UST,FEU,0,2,23,13,Z. Huang,2,jump shot,2018.09.12,SAC
UST,FEU,0,-68,-7,27,C. Cansino,3,jump shot,2018.09.12,SAC
UST,FEU,0,-2,22,7,J. Marcos,2,jump shot,2018.09.12,SAC
UST,FEU,0,8,10,0,S. Akomo,2,jump shot,2018.09.12,SAC
UST,FEU,1,4,7,5,R. Subido,2,lay up,2018.09.12,SAC
UST,FEU,0,-29,3,4,M. Bonleon,2,jump shot,2018.09.12,SAC
UST,FEU,0,73,49,7,J. Marcos,3,jump shot,2018.09.12,SAC
UST,FEU,0,64,39,5,R. Subido,3,jump shot,2018.09.12,SAC
UST,FEU,0,2,29,5,R. Subido,2,jump shot,2018.09.12,SAC
UST,FEU,0,-10,10,5,R. Subido,2,jump shot,2018.09.12,SAC
UST,FEU,1,13,27,0,S. Akomo,2,jump shot,2018.09.12,SAC
UST,FEU,1,2,32,6,M. Lee,2,jump shot,2018.09.12,SAC
UST,FEU,0,-3,38,16,N. Consejo,2,jump shot,2018.09.12,SAC
UST,FEU,1,-5,0,0,S. Akomo,2,dunk,2018.09.12,SAC
UST,FEU,1,46,64,5,R. Subido,3,jump shot,2018.09.12,SAC
UST,FEU,0,3,83,5,R. Subido,3,jump shot,2018.09.12,SAC
UST,FEU,0,-73,0,27,C. Cansino,3,jump shot,2018.09.12,SAC
UST,FEU,0,3,0,26,G. Mahinay,2,jump shot,2018.09.12,SAC
UST,FEU,0,72,45,8,K. Zamora,3,jump shot,2018.09.12,SAC
UST,FEU,1,5,0,7,J. Marcos,2,lay up,2018.09.12,SAC
UST,FEU,1,57,55,8,K. Zamora,3,jump shot,2018.09.12,SAC
UST,FEU,0,-47,67,6,M. Lee,3,jump shot,2018.09.12,SAC
UST,FEU,1,-17,7,7,J. Marcos,2,jump shot,2018.09.12,SAC
UST,FEU,1,-54,66,7,J. Marcos,3,jump shot,2018.09.12,SAC
UST,FEU,1,4,1,7,J. Marcos,2,jump shot,2018.09.12,SAC
UST,FEU,1,-12,1,7,J. Marcos,2,jump shot,2018.09.12,SAC
UST,FEU,1,72,-1,27,C. Cansino,3,jump shot,2018.09.12,SAC
UST,FEU,0,15,13,7,J. Marcos,2,jump shot,2018.09.12,SAC
UST,FEU,0,29,28,6,M. Lee,2,jump shot,2018.09.12,SAC
UST,FEU,0,48,66,7,J. Marcos,3,jump shot,2018.09.12,SAC
UST,FEU,0,-26,-9,5,R. Subido,2,jump shot,2018.09.12,SAC
UST,FEU,0,64,74,8,K. Zamora,3,jump shot,2018.09.12,SAC
UST,FEU,0,44,63,8,K. Zamora,3,jump shot,2018.09.12,SAC
UST,FEU,0,-6,0,27,C. Cansino,2,jump shot,2018.09.12,SAC
UST,FEU,1,8,1,0,S. Akomo,2,jump shot,2018.09.12,SAC
UST,FEU,1,-34,66,6,M. Lee,3,jump shot,2018.09.12,SAC
UST,FEU,0,-20,80,8,K. Zamora,3,jump shot,2018.09.12,SAC
UST,FEU,0,-64,62,8,K. Zamora,3,jump shot,2018.09.12,SAC
UST,FEU,0,-45,83,6,M. Lee,3,jump shot,2018.09.12,SAC
UST,FEU,1,7,-4,0,S. Akomo,2,jump shot,2018.09.12,SAC
UST,FEU,0,-36,17,5,R. Subido,2,jump shot,2018.09.12,SAC
UST,FEU,1,-56,75,5,R. Subido,3,jump shot,2018.09.12,SAC
UST,FEU,0,-72,67,5,R. Subido,3,jump shot,2018.09.12,SAC
UST,FEU,0,-20,39,7,J. Marcos,2,jump shot,2018.09.12,SAC
UST,FEU,0,7,2,13,Z. Huang,2,jump shot,2018.09.12,SAC
UST,FEU,0,-71,-7,6,M. Lee,3,jump shot,2018.09.12,SAC
UST,FEU,0,9,-2,0,S. Akomo,2,jump shot,2018.09.12,SAC
UST,FEU,0,-11,5,13,Z. Huang,2,jump shot,2018.09.12,SAC
UST,FEU,0,27,73,5,R. Subido,3,jump shot,2018.09.12,SAC
UST,FEU,1,-57,69,5,R. Subido,3,jump shot,2018.09.12,SAC
UST,FEU,0,-29,0,13,Z. Huang,2,jump shot,2018.09.12,SAC
UST,FEU,1,-5,-1,13,Z. Huang,2,jump shot,2018.09.12,SAC
UST,FEU,0,-18,14,0,S. Akomo,2,jump shot,2018.09.12,SAC
UST,FEU,1,59,49,5,R. Subido,3,jump shot,2018.09.12,SAC
UST,FEU,0,-10,-7,27,C. Cansino,2,jump shot,2018.09.12,SAC
UST,FEU,1,1,0,27,C. Cansino,2,lay up,2018.09.12,SAC
UST,FEU,1,-35,-4,5,R. Subido,2,jump shot,2018.09.12,SAC
UST,FEU,1,48,39,13,Z. Huang,2,jump shot,2018.09.12,SAC
UST,FEU,0,73,-7,5,R. Subido,3,jump shot,2018.09.12,SAC
UST,FEU,0,-32,15,5,R. Subido,2,jump shot,2018.09.12,SAC
UST,FEU,1,-9,34,6,M. Lee,2,jump shot,2018.09.12,SAC
UST,FEU,0,-8,2,5,R. Subido,2,jump shot,2018.09.12,SAC
UST,FEU,0,72,1,27,C. Cansino,3,jump shot,2018.09.12,SAC
UST,FEU,1,-6,-2,26,G. Mahinay,2,jump shot,2018.09.12,SAC
UST,FEU,0,-65,45,6,M. Lee,3,jump shot,2018.09.12,SAC
UST,FEU,0,-14,35,26,G. Mahinay,2,jump shot,2018.09.12,SAC
UST,FEU,1,0,0,8,K. Zamora,2,lay up,2018.09.12,SAC
FEU,UST,0,14,-3,20,K. Tuffin,2,jump shot,2018.09.12,SAC
FEU,UST,1,-6,6,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,0,-5,4,3,J. Parker,2,jump shot,2018.09.12,SAC
FEU,UST,0,36,25,41,A. Tolentino,2,jump shot,2018.09.12,SAC
FEU,UST,1,3,0,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,1,-1,-1,3,J. Parker,2,lay up,2018.09.12,SAC
FEU,UST,1,-54,69,41,A. Tolentino,3,jump shot,2018.09.12,SAC
FEU,UST,1,3,0,20,K. Tuffin,2,jump shot,2018.09.12,SAC
FEU,UST,0,-16,-9,20,K. Tuffin,2,jump shot,2018.09.12,SAC
FEU,UST,0,-22,14,41,A. Tolentino,2,jump shot,2018.09.12,SAC
FEU,UST,0,-14,12,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,0,58,53,20,K. Tuffin,3,jump shot,2018.09.12,SAC
FEU,UST,1,1,11,8,B. Ebona,2,jump shot,2018.09.12,SAC
FEU,UST,0,-57,59,5,A. Inigo,3,jump shot,2018.09.12,SAC
FEU,UST,1,-4,-2,21,R. Escoto,2,lay up,2018.09.12,SAC
FEU,UST,1,44,23,9,H. Cani,2,jump shot,2018.09.12,SAC
FEU,UST,0,3,83,9,H. Cani,3,jump shot,2018.09.12,SAC
FEU,UST,0,-44,32,3,J. Parker,2,jump shot,2018.09.12,SAC
FEU,UST,0,-13,-7,41,A. Tolentino,2,jump shot,2018.09.12,SAC
FEU,UST,0,-4,2,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,1,10,13,3,J. Parker,2,jump shot,2018.09.12,SAC
FEU,UST,0,53,76,9,H. Cani,3,jump shot,2018.09.12,SAC
FEU,UST,0,53,23,3,J. Parker,2,jump shot,2018.09.12,SAC
FEU,UST,0,8,0,13,L. Gonzales,2,jump shot,2018.09.12,SAC
FEU,UST,0,9,6,8,B. Ebona,2,jump shot,2018.09.12,SAC
FEU,UST,1,5,4,21,R. Escoto,2,lay up,2018.09.12,SAC
FEU,UST,0,-28,86,21,R. Escoto,3,jump shot,2018.09.12,SAC
FEU,UST,1,8,4,9,H. Cani,2,jump shot,2018.09.12,SAC
FEU,UST,1,-56,51,10,W. Comboy,3,jump shot,2018.09.12,SAC
FEU,UST,1,12,0,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,1,0,2,21,R. Escoto,2,lay up,2018.09.12,SAC
FEU,UST,1,2,2,21,R. Escoto,2,lay up,2018.09.12,SAC
FEU,UST,0,2,20,21,R. Escoto,2,jump shot,2018.09.12,SAC
FEU,UST,1,1,2,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,0,-32,8,9,H. Cani,2,jump shot,2018.09.12,SAC
FEU,UST,1,-4,3,10,W. Comboy,2,lay up,2018.09.12,SAC
FEU,UST,1,5,14,21,R. Escoto,2,jump shot,2018.09.12,SAC
FEU,UST,1,31,37,9,H. Cani,2,jump shot,2018.09.12,SAC
FEU,UST,0,-14,94,5,A. Inigo,3,jump shot,2018.09.12,SAC
FEU,UST,0,70,39,10,W. Comboy,3,jump shot,2018.09.12,SAC
FEU,UST,1,-7,12,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,1,-1,-1,17,P. Orizu,2,dunk,2018.09.12,SAC
FEU,UST,0,-3,39,10,W. Comboy,2,jump shot,2018.09.12,SAC
FEU,UST,1,10,4,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,0,-17,2,3,J. Parker,2,jump shot,2018.09.12,SAC
FEU,UST,0,30,24,3,J. Parker,2,jump shot,2018.09.12,SAC
FEU,UST,0,64,58,10,W. Comboy,3,jump shot,2018.09.12,SAC
FEU,UST,0,-4,12,8,B. Ebona,2,jump shot,2018.09.12,SAC
FEU,UST,1,2,0,9,H. Cani,2,lay up,2018.09.12,SAC
FEU,UST,0,-41,40,9,H. Cani,2,jump shot,2018.09.12,SAC
FEU,UST,1,-4,0,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,1,13,41,9,H. Cani,2,jump shot,2018.09.12,SAC
FEU,UST,1,-17,64,9,H. Cani,2,jump shot,2018.09.12,SAC
FEU,UST,0,-54,83,9,H. Cani,3,jump shot,2018.09.12,SAC
FEU,UST,0,-3,4,9,H. Cani,2,jump shot,2018.09.12,SAC
FEU,UST,0,-52,47,5,A. Inigo,3,jump shot,2018.09.12,SAC
FEU,UST,0,4,17,21,R. Escoto,2,jump shot,2018.09.12,SAC
FEU,UST,0,1,10,10,W. Comboy,2,jump shot,2018.09.12,SAC
FEU,UST,1,4,-4,17,P. Orizu,2,dunk,2018.09.12,SAC
FEU,UST,0,-26,8,41,A. Tolentino,2,jump shot,2018.09.12,SAC
FEU,UST,0,-7,-6,41,A. Tolentino,2,jump shot,2018.09.12,SAC
FEU,UST,0,-61,51,10,W. Comboy,3,jump shot,2018.09.12,SAC
FEU,UST,1,-2,9,17,P. Orizu,2,jump shot,2018.09.12,SAC
FEU,UST,0,-10,75,10,W. Comboy,3,jump shot,2018.09.12,SAC
FEU,UST,1,-4,1,41,A. Tolentino,2,jump shot,2018.09.12,SAC
FEU,UST,0,5,7,21,R. Escoto,2,jump shot,2018.09.12,SAC
FEU,UST,1,0,6,17,P. Orizu,2,dunk,2018.09.12,SAC
FEU,UST,0,-11,6,9,H. Cani,2,jump shot,2018.09.12,SAC
FEU,UST,0,71,84,10,W. Comboy,3,jump shot,2018.09.12,SAC
FEU,UST,1,-70,30,9,H. Cani,3,jump shot,2018.09.12,SAC
FEU,UST,0,59,75,41,A. Tolentino,3,jump shot,2018.09.12,SAC
UP,ADMU,0,9,11,10,D. Murrell,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-5,4,0,B. Akhuetie,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-14,1,10,D. Murrell,2,jump shot,2018.09.12,SAC
UP,ADMU,0,6,0,1,Ju. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,1,3,2,18,P. Desiderio,2,lay up,2018.09.12,SAC
UP,ADMU,1,-70,-3,1,Ju. Gomez de Liaño,3,jump shot,2018.09.12,SAC
UP,ADMU,0,31,-5,13,J. Manzo,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-6,2,18,P. Desiderio,2,jump shot,2018.09.12,SAC
UP,ADMU,1,14,31,1,Ju. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,1,3,3,15,C. Vito,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-52,63,1,Ju. Gomez de Liaño,3,jump shot,2018.09.12,SAC
UP,ADMU,0,-4,4,5,D. Dario,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-12,-3,18,P. Desiderio,2,jump shot,2018.09.12,SAC
UP,ADMU,0,55,-10,5,D. Dario,2,jump shot,2018.09.12,SAC
UP,ADMU,0,47,73,18,P. Desiderio,3,jump shot,2018.09.12,SAC
UP,ADMU,0,9,-2,6,Ja. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-3,5,13,J. Manzo,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-35,54,1,Ju. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,0,9,3,20,J. Prado,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-3,-3,13,J. Manzo,2,jump shot,2018.09.12,SAC
UP,ADMU,1,3,0,1,Ju. Gomez de Liaño,2,dunk,2018.09.12,SAC
UP,ADMU,1,0,4,6,Ja. Gomez de Liaño,2,lay up,2018.09.12,SAC
UP,ADMU,1,63,58,1,Ju. Gomez de Liaño,3,jump shot,2018.09.12,SAC
UP,ADMU,0,-56,18,18,P. Desiderio,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-70,29,6,Ja. Gomez de Liaño,3,jump shot,2018.09.12,SAC
UP,ADMU,0,-71,33,6,Ja. Gomez de Liaño,3,jump shot,2018.09.12,SAC
UP,ADMU,0,10,-1,6,Ja. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-4,12,10,D. Murrell,2,jump shot,2018.09.12,SAC
UP,ADMU,1,63,6,18,P. Desiderio,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-72,4,3,J. Spencer,3,jump shot,2018.09.12,SAC
UP,ADMU,0,70,52,13,J. Manzo,3,jump shot,2018.09.12,SAC
UP,ADMU,1,4,0,0,B. Akhuetie,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-29,10,1,Ju. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,1,7,1,10,D. Murrell,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-35,18,1,Ju. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-6,0,18,P. Desiderio,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-5,-2,13,J. Manzo,2,lay up,2018.09.12,SAC
UP,ADMU,0,-53,68,1,Ju. Gomez de Liaño,3,jump shot,2018.09.12,SAC
UP,ADMU,0,-1,2,10,D. Murrell,2,jump shot,2018.09.12,SAC
UP,ADMU,0,60,55,18,P. Desiderio,3,jump shot,2018.09.12,SAC
UP,ADMU,0,-16,0,0,B. Akhuetie,2,jump shot,2018.09.12,SAC
UP,ADMU,0,15,6,10,D. Murrell,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-9,-2,18,P. Desiderio,2,jump shot,2018.09.12,SAC
UP,ADMU,0,1,3,0,B. Akhuetie,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-9,-5,13,J. Manzo,2,jump shot,2018.09.12,SAC
UP,ADMU,0,8,2,18,P. Desiderio,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-34,29,1,Ju. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,1,56,45,13,J. Manzo,3,jump shot,2018.09.12,SAC
UP,ADMU,0,7,-2,0,B. Akhuetie,2,jump shot,2018.09.12,SAC
UP,ADMU,0,8,-4,6,Ja. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,1,1,7,0,B. Akhuetie,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-68,74,13,J. Manzo,3,jump shot,2018.09.12,SAC
UP,ADMU,1,55,55,13,J. Manzo,3,jump shot,2018.09.12,SAC
UP,ADMU,1,-6,0,20,J. Prado,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-73,39,17,F. Jaboneta,3,jump shot,2018.09.12,SAC
UP,ADMU,1,-10,5,1,Ju. Gomez de Liaño,2,lay up,2018.09.12,SAC
UP,ADMU,0,11,6,19,W. Gozum,2,jump shot,2018.09.12,SAC
UP,ADMU,1,-8,0,18,P. Desiderio,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-21,45,1,Ju. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,0,68,34,1,Ju. Gomez de Liaño,3,jump shot,2018.09.12,SAC
UP,ADMU,1,-6,-1,18,P. Desiderio,2,lay up,2018.09.12,SAC
UP,ADMU,1,4,-2,1,Ju. Gomez de Liaño,2,lay up,2018.09.12,SAC
UP,ADMU,0,-23,6,0,B. Akhuetie,2,jump shot,2018.09.12,SAC
UP,ADMU,1,1,30,0,B. Akhuetie,2,jump shot,2018.09.12,SAC
UP,ADMU,1,9,1,5,D. Dario,2,lay up,2018.09.12,SAC
UP,ADMU,0,-61,51,18,P. Desiderio,3,jump shot,2018.09.12,SAC
UP,ADMU,0,-53,60,0,B. Akhuetie,3,jump shot,2018.09.12,SAC
UP,ADMU,1,-63,47,1,Ju. Gomez de Liaño,3,jump shot,2018.09.12,SAC
UP,ADMU,0,7,27,19,W. Gozum,2,jump shot,2018.09.12,SAC
UP,ADMU,1,6,-5,1,Ju. Gomez de Liaño,2,lay up,2018.09.12,SAC
UP,ADMU,0,69,-7,12,J. Lim,3,jump shot,2018.09.12,SAC
UP,ADMU,0,-21,-4,1,Ju. Gomez de Liaño,2,jump shot,2018.09.12,SAC
UP,ADMU,0,-1,3,13,J. Manzo,2,jump shot,2018.09.12,SAC
UP,ADMU,1,63,53,1,Ju. Gomez de Liaño,3,jump shot,2018.09.12,SAC
UP,ADMU,0,0,2,0,B. Akhuetie,2,jump shot,2018.09.12,SAC
UP,ADMU,1,6,7,18,P. Desiderio,2,lay up,2018.09.12,SAC
ADMU,UP,0,-8,29,0,T. Ravena,2,jump shot,2018.09.12,SAC
ADMU,UP,1,2,10,34,A. Kouame,2,jump shot,2018.09.12,SAC
ADMU,UP,0,14,0,34,A. Kouame,2,jump shot,2018.09.12,SAC
ADMU,UP,1,68,-2,4,A. Asistio,3,jump shot,2018.09.12,SAC
ADMU,UP,1,-15,27,4,A. Asistio,2,jump shot,2018.09.12,SAC
ADMU,UP,0,18,7,4,A. Asistio,2,jump shot,2018.09.12,SAC
ADMU,UP,1,-2,10,22,R. Verano,2,jump shot,2018.09.12,SAC
ADMU,UP,1,-6,0,12,M. Nieto,2,lay up,2018.09.12,SAC
ADMU,UP,1,0,-4,0,T. Ravena,2,jump shot,2018.09.12,SAC
ADMU,UP,1,-65,45,3,A. Wong,3,jump shot,2018.09.12,SAC
ADMU,UP,0,28,50,3,A. Wong,2,jump shot,2018.09.12,SAC
